Rating,Review
5," I enjoy working for the company, I'll be staying with Amazon as a Delivery Driver because it's so much fun and my co-workers are what is a major factor in being in an environment that allows us to be positive we all now work as a unit helping each other when we enter the warehouse and when we're out on our routes delivering, our dispatchers are really good guys to get to know and be around. When we get done early dispatch sends us to help out one of our co-workers so they don't fall behind on there route, they also help us with any kinds of problems that we face every day on our routes or to our vehicles.  "
5,Amazon is famous for relentlessly extracting maximal efficiency/cost-savings from their suppliers and employees.  
5,"Amazon was an awesome place to work for and they value all of their principles. I enjoyed going to work everyday, and leaving I never really wanted to go."
5,"At Amazon, it is always a busy workday. You will always have something to do whether it be stacking, water spidering, truck unloading and other things."
5,"Great place to work if you enjoy a lot of walking. The work is not all hard in any way , the dress is casual. I would suggest comfortable sneakers and to switch them out."
5,hard work 
5,I liked it there but was seasonal and we worked from home so had a lot of computer work to learn and working in chat rooms to get questions answered and to speak.to supervisors
5,It’s difficult to get your desired shifts because all shifts tend to get closed the minute the shifts drop everyday.
5,No guaranteed shifts 
5,sucky hours
5,You would start the day by loading your van in a specific order. Check your itinerary to see where you will be delivering. From there it's just you and the dispatcher as you make your deliveries.
5,105F+ for weeks on end with only partial swamp cooler coverage.   
5,"Be prepared to work. If you can scan boxes for 4-5 hours straight this is the job for you. you'll get one '15 minute' break. The quotes are because they want you to finish your break at minute thirteen because they know it takes two minutes to get to and from the break site so really it's an eleven-minute break. So if you can take being cheated out of your one break a shift this job is for you. You'll also have managers but when I was there they called them 'ambassadors.' These guys walk up and down the site really fast to make you think they're working. In all fairness, I'm sure they have their own duties but it'll get under your skin after a while because they'll be telling what to do while looking busy. The regular associate is the hardest working person on the floor never forget that. Their benefits are good though."
5,"Fast paced, great place to work. I like that there is the option to get more hours once you are able to show that you are a reliable worker. I am also able to take time off when needed with no issues."
5,Fun place to work but they will let you go for no real pay reason. Pay is good but job security is poor. AM are nice LP will get you fired always watching.
5,"I lost all respect for Amazon when I found out how they hire. It's really easy to get fired too. You can get written up for pretty much anything. I'm getting married in October and they gave me a hard time about getting the time off I need. I was really sick my third week in. If you run out of time off, then you can't have time off. Makes sense right? Well, I thought I would be able to go home, with my fever of 102. No. They said I can go home but I'd be fired. Not my fault they didn't excuse my time like they said they would originally for my wedding, instead, they make me use all of it, now I have none left. Preplanned events don't seem to matter. They have their own agenda, management is all about themselves, and you'll just be another number. They claim to care about safety but it doesn't seem like it."
5,It was awesome i liked it alot i had fun it was easy work i loved the people i worked with the pay was incredible my bosses and fwllow employees made it a friendly. Enviornment
5,It was ok. Very busy .stressful at prime time and holidays. No follow up when had to leave on medical reasons out if my control.  They didn't care if u didn't like the jobs they made u do. I'm afraid of heights and they made me train for pickers that would go up close to ceilings. Causing me to have anxiety problems now.
5,"My review is good nice experience nice schedule nice hours wouldn’t mind working there again, only thing I didnt like was the short breaks and standing on your feet all day"
5,"This is a great place to work, but if you do need help with statistics they can fail at providing you with the proper tools to be successful. The co-workers were great."
5,Working with Amazon don't have to be completely fit but you must be able to lift packages of up to 75 lb. It is hot in the summertime it is warm in the winter. Amazon is time management or innate it there's no sitting there's no time wasted you do have the option to leave early if all work is done.
5,Also if any packages are un-deliverable instead of returning home after route you must return the packages to the facility.  This can take an extra hour because the locations are  generally on the out skirts of town.  
5,Good job and great opportunity to meet new people and different races like the hours and location and was a good job woyld work there agian if i was offered to
5,"I worked nights which was okay except after a while I felt like all I did was go to work, go home, sleep, and then do it all again. It eventually got to be too much and I had no social life. I enjoy the work it was fairly easy. I recommend it to anyone it just wasn't a good fit for me."
5,"I’ve been working for Amazon for almos 4 years. I have nothing wrong to say about it. It’s true that amazon is not for everyone, you have to work hard, but benefits and compensation are good."
5,overload on work. Managers dont care but them-self. that all i have to say about that place. I guess bad experiences working there. Richmond Amazon need serious help.
5,"Starting pay is good for a warehouse but you max out in 3 years if you stay in the same level (level 1,3,5,ect) employee so the only way you can continue to see raises is if you continue to try and get promotions."
5,"The job was fun, people were cool. Checks could’ve been better. Could’ve offered more incentives, and better break room things. But besides that it was cool."
5,Amazon is an ever-growing/-ever-changing company and will keep you on your toes so long as you like to be challenged. 
5,"Due to the flex up/down system Amazon has the amount of hours yoi can receive are somewhat unreliable. However, the work/life balance is great and you can basically pick a shift that works best for you"
5,I also have to monitor how much volume is going into each trailer to ensure that I am maximizing trailer utilization and saving cost wherever I can.
5,I didn't enjoy my time there mostly because i wanted to do other things and wasn't fully interested but even after it was really slow paced and boring.
5,"I got a lot of satisfaction by developing a product which millions of people currently use: Fire TV Stick. Learnt a lot by interacting with cross functional teams such as Product Design, Industrial Design, RF, Antenna, Power, Electrical, Software, Manufacturing etc. They provide RSUs but the vest heavily in the third and fourth year, so it takes a while to get them."
5,If the routes are well timed the job pays well and can be quite easy.
5,Tenet Concepts is the worst contracting company to work for though amazon they talk to you any kind of way schedule 4 work days might only work 2 sucks
5,The place is not good to work everybody knows if u want a paycheck and want to get treated like   apply there u won't last very long I was discriminated I seen racism
5,"Amazon is a great place to work for someone who is looking for something part time, full time, or even an seasonal position. I enjoy working here and having the opportunity to work in a fast paste enviornment."
5,Answered phones and solved customer issues. We had a chat room to interact w team members. We had access to supervisory help. If I couldn't solve an issue tere was someone who could.
5,Good company but hours can get very hard for social life and work environment. Skills are good and the interview was good and challenged you very good
5,Great job to have. Great work atmosphere. Fun. Good pay. Big campus. Very nice managers. Alot of time in a chair on computers and on the phone however. Free popcorn and coffee and tea. Alot of fun employee group activities.
5,Great Place to work although its very hard work but great pay. it will take up alot of your time but it's very worth though not to many places willing to give you what amazon will give you.
5,Great until it wasnt.  They need to do some evaluations on the company and they way they push for numbers. Which I get the more people order the more you work. But they need to understand we aren't their machines. When we break it takes us longer to get fixed than mechanical machines.
5,"I loved working here. A typical day on my job was moving carts, crash sorting, and sweeping. All of my managers were really nice and understanding. We also got a lot of VTO, so I was leaving every chance I got, but I would love to work there again."
5,"I’ve been with amazon for 11 years now. Amazon is amazing for the benefits, maternity, time off options and courses you can take to advance with amazon or to go elsewhere. My biggest issue I would say is the movement of management. The managers switch off (days to nights, vice versa OR to other departments) could be every 6 months to a year or if a manager leaves amazon. When you have a manager who sees something in you, it’s hard because they only are with you for a short amount of time before they get promoted or seek other opportunities. From my experiences, what makes people want to leave is first, the advancement opportunities. Lately there has been advancements in my building but that was a concern for most. Year after year many try to come up, but get “not inclined” for the positions they are seeking. Could be the person, but sometimes going through the interview process over and over can be discouraging.Second, repetitive work. There are times where you are doing the same job for quite sometime. So, if you do not like the job you are doing then people tend to get burned out and want to pursue other opportunities elsewhere."
5,If you like hard work and a sore body this is for you. The tasks are not difficult you just stand on your feet for over 10 hours and you are tired to the max after.
5,"Many of the workers are coming from uneducated, unskilled backgrounds"
5,People forget a job Is work. You don’t say I have to go to my job today. You say I have to work. If you have a good work ethic the job is easy. There is some ftustration with employees not being held accountable and HR does not support the Area Managers.
5,"There are some inconsistencies with management's expectations for workers and the message they share with associates concerning workload, safety, and operational matters.  Some of those expectations have not yet been adjusted to reflect the realities of making deliveries in this area.  This makes performing the job particularly difficult and produces a considerable amount of turnover.   "
5,"where they feel highly sensitive to any criticism of any type.  Some potentially very good people, but stymied by a company with no empathy.  "
5,"You do the job, then go home. If you don't do the job, they'll send you home their self."
5,"Good benifits, fun, have shift swap, if you like fast pace work this is the job for you. Offer pto ,upt, vacation time. They offer overtime, can be a little tiresome but overall can't beat the benifits they offer."
5,"I love Amazon and working at Amazon. Love the way everything revolves around customer. The customer obsession that I have seen with this company is phenomenal. Really smart people, a lot of opportunity for growth, always encouraged to be innovative, think big, and create something new. Competitive salary and benefits with other major tech companies. 100% self motivating work environment. No dress code and 4 legged friends are welcome. Lots of variety and exciting work."
5,I love working here! There is room for advancement. This is a new building air conditioning what else can you ask for! The pay is great! Stock options and good benefits on Day 1.
5,"I really enjoyed working there and loved the management staff and the way they pump you up for your shift each morning. Unfortunately i suffered the death of my little brother, and then was victim of hit and run on way to work. Finally they didnt send my leave of absence paperwork to me in a timely manner (3 business days) like i was promised so once filled out and returned i was informed i was too late may return"
5,"I think it’s a pretty decent job as a warehouse worker. It’s clean and calm. The employees I was working with were nice, kind, and understandable. It’s really a nice place to work at. The breaks were long that was one of my favorite thing"
5,"Most managers are not a real manager, they just have done enough for the higher ups to notice them to allow them to get the positions. But, most of them dont have managerial skills such as they dony know how to speak to people, they dont have any compassion towards people, and they are lazy."
5,Really good company to work for.. Sanning packages unto the pallet to later be wrapped up and staged for pick up to be delivered.. Amazon is awesome.. Easy work with decent enough pay..
5,"The pay and hours are good. There is advancement of you want to work for it. I worked overnight. It was very fastpaced, busy but was definitely fun. Cool Place To Work."
5,"While working for Amazon I worked in 3 areas. Fresh, fulfillment, Prime Now. I enjoyed management and the environment. Very fast paced and challenging. A good way to keep in shape."
5,Working at Amazon you will meet friendly people. The managers always encourage everyone to work hard and to be safe. The benefits are great and competitive and the pay is great.
5,"$15/hour for a relatively easy job. There are around 7 tasks someone can do, most of them are easy. A couple of them demand a bit of physical activity."
5,able to work 40 hours or more.great to work.needs to improve the g.p.s  system.
5,Amazon was a fun place to work with a good compensation that’s why I like it a lot they respected people and also even if you work hard you know you will be pay as you work
5,"I loved working at Amazon. It was my first time to work in a warehouse and I fell in love with it! It is a fast paced job, but sometimes it had its slow days. I could wear whatever I wanted as long as I wore a vest. I love working at a fast pace because it keeps me busy and not bored! Time goes by fast working at Amazon!"
5,It was alright for the most part. Pay was ok benefits were nice. Management sucked for the moat part. HR was a nightmare. When i left they locked me out of my account so i couldnt fill out my paperwork in case i wanted to yo bavk
5,Modern day slavery. No room for advancement. It's not a company to work for if you don't have a college degree. Knowledge and work experience is not a benefit.
5,overall it is a very nice company to work for and i would recommend this to my friends
5,"Personally it was a humbling experience. I found myself welcoming feelings of discomfort, because in return I gained a new perspective towards self-discipline. I look forward to outlasting you, Peak Season."
5,"Place was great to work at. Great environment to work in. They were on a good time schedule, getting people out of the Warehouse and on the way to the routes"
5,Amazon was the best job I had so far.
5,Atmosphere is great. Willingness to help you and properly train you. You pick your shift. My biggest issue is that during the  application process there wasn't a shift available at the time. You have to keep checking back with them.
5,be mentally prepared to answer lots of customer call related to all situations. Must be very patient and a good listener. willing to show empathy at all times and think outside the box. be open to understanding customers and abusive ones as well.
5,Hard work but pays well. Overcrowded. Hard to make rate. Not enough breaks. Constantly pressured to increase productivity. Leadership does not seem to care
5,I would be so happy if I could work for them again I had such a great time although I barely knew ppl bc it was in Columbia South Carolina but it was great
5,It is a Very active job ! You’Ol  Need to be able to walk all your shift under weather conditions. Remember you have to work in a wearhouse where AC is not an option
5,Its awesome there if you are a quiet person and don't like talking. During work time there is no time to talk to anyone as you have a rate to keep up with. It's honestly not that bad a place to work at as long as you do the work.
5,"Shifts are 4 hours at a time, maximum of 5 and a minimum of 3. You will be able to choose between unloading trucks, wrapping pallets, scanning boxes, or moving pallets once you are taught these tasks. Breaks are 15 minutes."
5,"The job is stupid easy the schedule is nice. The personal time, unpaid time, and vacation time is one of the best out there. Just managment sucks and there is favoritism like I've never seen bef"
5,the most enjoyable job is when we accomplished a big numbers of packages that we fulfill that night and some incentives they awarded.
5,The people were nice the staff were very helpful & positive people. Very hard workers in understanding they help u with whatever u need they give u good benefits on your day one.
5,They are not professional at all they talk back to you they treat you like a slave they overwork you they don't care if you fall out and pass out there going to say go to the ER room sit down for 15-20 minutes back to the floor you go
5,good company to start working with and they are very flexible with your schedules if you have a legit proof that you will have to attend to certain important matters.
5,"It is a very stressful job, the policy of Amazone is ' Hire and produce the best'.They have a productivity roof that everybody should do or shall be terminated from work."
5,"Really good environment, fast-paced, management made sure before work that the proper training was conducted and a meeting to motivate employees was conducted."
5,The work eventually hurt the health of the employee and there will be a time he or she shall request ' voluntarily termination of  work
5,"• Stood in one place for extended periods of time, and walked a good distance around the facility."
5,"As a picker, you learned to pay attention to what you are doing. Management there to help you if you have trouble with your orders.      As a multi culture workplace everyone is friend an helpful.the hardest part of the job is it's fast pace. the most enjoyable part 4 days on 3 days off.  Thank you for reading my review. Have a good day!"
5,I enjoyed my time working for amazon iss. but it was only a seasonal position. so i left on good terms so that i would could come back again if i wanted to
5,"IT help desk technicians provide technical support and troubleshooting services to end-users who need assistance with their computer hardware or software. There are two chief types of help desk technician: In-house and Remote. Remote help desk technicians support technology customers via phone, online and occasionally on-site. In-house technicians only provide support for internal employees."
5,Loved the job but certain managers made the job difficult.  It wasn't the job itself but when i was hospitalized they didn't care. They were more concerned with clocking in than being well.
5,"Other than the pay, Amazon sucks they over work you, managers talk to you like you’re a child(if you let them),no job security, nothing but a bunch of lies, & favoritism. Overall if you’re looking for a career or long term position this is not the place."
5,This is a great environment to work for. Delivering good service and friendly environment. The boxes are heavy and the stand ups have great information.
5,Awesome staffing real good with balancing the choices between hours good techniques for getting started for work and preping for the shift to start. Would reconsider
5,Good place to work for most part just don’t get time off tasks and make sure you hit your numbers and you will not have a problem there and make sure you have time to take off work or they will let you go
5,"great awesome experience will do it again and will also refer others for the job . pay is great 11.75 or more depending on experience. learned how to work together as a team it built me to be team oriented ,nice environment very big warehouse."
5,"I enjoyed my time at Amazon due to the physicality of the work. However, the demand to make your scanning quota becomes a bit of an issue due to the amount of problem boxes, and labor sharing (switching jobs for the day). Also, HR does not handle employee requests and issues like they claim to do upon hiring."
5,"I really enjoyed working for Amazon when they opened in Oklahoma City.  This was prior to the pay raises for everybody but I left due to the low pay and hours (I worked overnight) but I would gladly go back now that the pay is where it should be.  It’s not like you hear about online, people work and talk with people around them. They get work done and still have a good time."
5,It was a great schedule I enjoyed workin there I was able to connect with different people. I loved that it was a fast paced work environment. I enjoyed the huddles that we had in the morning. the cafeteria was nice. I also won an Amazon gift card my first day there.
5,It was nice I loved it ! We worked hard and stood up for long periods of time . If that’s not something you’re interested in I wouldn’t recommend it .
5,My primary job was to sort packages and load delivery trucks. You did the job and went home. Nothing was difficult about it. It was more a physical job versus a mental one.
5,The company is great to work for and they teach you everything you need to know. I would recommend this job to anyone who needs a job with good benefits.
5,"The job is very hard on your body. But also extremely boring. The pay is horrible for the jobs that you will have to do. The management is horrible, most of the time you do not even know who your manager is. The mangers object is only to make there goals; they do not care about employees. You  are constantly being threaten with termination for every little mistake."
5,Amazon is a great place to learn new thing meet new people from different backgrounds and cultures and its a place to grow. The environment at amazon is amazing and the different acativites they are always having as well and the place just makes you feel like you at home and everyone is so nice as well the only thing i would was my con is sometimes it just gets stressful with the customers
5,"Everything was basically a regular day at work. Come in clock in, get to work until the first break. then take your break then back to work until lunchtime wasn't long but the day went by very fast."
5,Good environment for safety and working conditions.  Working for them was o but there was no way to move up in the company. The hours was short and there were no full time positions.
5,Great place to work with amazing growth opportunities. 
5,Great place to work. You get the ability to try jobs outside of your comfort zone. There is a great team environment.  SR. leadership support employees.
5,Hard work if you like to stand on feet multiple hours it’s a great company to work for hard work dedication pays goo with good benefits timely manner great place to work
5,I enjoyed working at Amazon. It was challenging in a good way and I got my exercise every day I worked. The supervisors are encouraging and helpful. They recognize when a employee does a good job and let them know. There are incentives to work extra shifts during peak season.
5,I worked from home and it was great. The breaks were short and the workload was heavy during the holiday season. The work environment was great and management was supportive.
5,I’ve worked at two different locations with Amazon. One thing that was the same at both sites was the management team. They both made coming to work enjoyable by showing genuine care and concern for the well-being of the associates. Games were used to help boost morale and productivity within the company which really made it a great place to work.
5,"It's a nice place to work at with great benefits, quick pace of work and plenty of overtime if you are looking for somewhere to work this is the place."
5,"Management is terribly disrespectful to associates.  Very unsafe at times.  Cooling system does not work, very hot environment.  Constant excuses and hypocrisy from management/supervisors.  Revolving door of associates, average duration of employment less than a year.  Promotion opportunities exist for loud, bossy African-American females."
5,"Mobile App Delivery job very well paid and flexible with schedule since you decide when you want to work, is a great opportunity as part a part time job."
5,Overall good place to work everything has pros and cons but job is what you make it they have so many ways you can voice your concerns and the people always have your back
5,The work is grueling and dirty. The corporate emphasis is almost entirely geared toward negative re-inforcement. Favouritism and cronyism play a major role in determining who advances .
5,Amazon is actually a great job. They have a lot of messy people. The feel like they can’t be touched because they are permanent. This is the one on Gold Pike in Fort Worth Texas.
5,"I asked my self, what leadership? The whole time I was there, everyone just read from their tablets. There was never a straight answer to a question as the computer in their hands won't let them tell the truth. It's like talking to a telemarketer with their flow chart."
5,I gave people work and open up boxes. I had to make sure nobody ran out of work. If our manger was gone we had to make sure the whole floor was full with work.
5,managers know how to make employees miserable and down right nuts. managers do no know how to manage employees. the company enjoys creating a rough work environment so they have turnover rate and the company does not have to pay high labor costs.
5,"My time at Amazon has been great. My schedule is flexible, which makes my lifestyle and work balance great. The people at Amazon are friendly and genuinely want you to reach your aspirations at Amazon or beyond."
5,The hardest thing is standing 10+ hours a day while doing your job.You are able to apply for different roles throughout the building in order to find the best fit for you.
5,The managers treated you as a number that had to be met or you would get verbal warning. I moved up in.departments and showed how valuable I was to most of the teams I worked with bnt some of the operation specialist/ internerns always set me up to see it how long it wouldt tell take me to fail no compiments or encouraging praise it made me feel horribnlr.a.d wor5hdess. worthlessly
5,"This is a great fun place to work, much more than I expected. They are innovative and also have programs to assist with career choices, such as college opportunities."
5,"If your looking for work to take care of your family or home, keep looking.  Amazon is all about the packages.  You work for amazon and feel like an outsider because of the DSPs.  Division in the work place.  Start work today gone soon as your 90 days are up that's when your benefits kick in. Eight days later you have no job.  You are not important, again it's about the packages.  I will not renew my prime."
5,"Managerial staff is a great, the company itself is very family oriented. Very relaxed work environment. They have a great sense in helping employees reach their best potential."
5,"Managerial staff is a great, the company itself is very family oriented. Very relaxed work environment. They have a great sense in helping employees reach their best potential."
5,My Manager was the best ever.  Amphenol provided me many opportunities.  I appreciate all the training and opportunities offered to me.  I recommend working here.
5,My Manager was the best ever.  Amphenol provided me many opportunities.  I appreciate all the training and opportunities offered to me.  I recommend working here.
5,Good Company to work for.  Treats employees like numbers. But if you apply yourself you can advance. Pay is good  Benefits are okay but cost increases every year.
5,Good Company to work for.  Treats employees like numbers. But if you apply yourself you can advance. Pay is good  Benefits are okay but cost increases every year.
5,The computer requires something to be input in this space. I don't feel comfortable broadcasting company information.  Private is private no need to spread it aroujnd
5,The computer requires something to be input in this space. I don't feel comfortable broadcasting company information.  Private is private no need to spread it aroujnd
5,Managers are very approachable and understanding.  The work environment is fairly relaxed and the people are very professional. Plenty of opportunity for growth.
5,Managers are very approachable and understanding.  The work environment is fairly relaxed and the people are very professional. Plenty of opportunity for growth.
5,Analog Devices is a great place for entry level production applicants..
5,"I would definitely recommend this job to anyone looking for a fun, easy-going place to work."
5,"Engaged, motivated, intelligent team members. The culture is self-empowered, creative, energetic, and independent. Real sense of 'making an impact' on customers and markets. I continually feel like work matters and makes a global impact. Lots of opportunity for growth and diversity of responsibilities."
5,In a typical day at this job was satisfying.
5,The usual work schedule is 3/4 work week. 
5,Management was great.
5,Just an overall great company to work at.
5,I worked in various jobs during my time at ADI.  It was a great place to work.
5,The best part about working at Analog Devices was the exposure to the top analog designers in the world. Everyday at ADI was another chance to learn something new.
5,Best job I have had. I worked the front reception office and was busy all day with clients and helping the administrators in my building. I trained all new and temporary reception personel
5,"A lot of great, smart engineers who are open and willing to discuss problems that come up in your circuits.  Our group is all about power electronics."
5,Worked in production of  silicone wafers for electronic devices
5,Prepared the wafers for baking to infuse them with various chemicals that would render them to transmit electrical impulses.
5,this is a clean room and a understanding place to work. you deal with new tech and the people is always happy and the job is enjoyably not worry about stressing out too much
5,had many positive experiences.  I enjoyed my job and I learned a lot.
5,"I learned a lot at Analog Devices, Inc."
5,Great company for engineers to work.
5,Annual technical seminars.
5,"a great learning environment, where everyone is learning and growing.."
5,"As you would expect from a billion dollar company, this is a great place to work. They treat their people well - men and women equally and respectfully. Once you get hired at ADI - expect to stay for your entire career."
5,"Being with the company for over 20 years, I have seen it go through numerous changes. Some good and some not so good. But, I wouldn't have stayed with a company if they didn't treat you with respect. They have a lot to offer people."
5,"Former employee- As far as companies, it is no different than others.. Same stresses and issues just different.. Engineering always has stresses associated with it.. Nature of the beast.. Semiconductor business is very competitive and time to market is always key and hence the stress. In the new technology realm, stress comes when product does not quite work as liked.  Leading edge technology has challenges, never been done before in most cases so need to invent and solve problems. That being said, once problems are solved it is very rewarding.. That is the nature of engineering. Those who love engineering are able to thrive and excel under stress.. Analog does have many lay offs, at the same time there are many people with many years in the company.. As for outsourcing, current model is to have everything manufactured oversees."
5,no good relationship between FTEs and contractors.
5,This is a job I truly miss and I am thankful for the opportunity that I was given!
5,Working for a company with a brand such as Apple and experience to match that brand made me want to stay forever.  
5,Apple is very much what you expect it to be. Fast paced environment which requires you to be alert and efficient yet the chill vibe of the employees makes it completely enjoyable!
5,Change management
5,Great constructive feedback
5,Love the culture
5,Needs better discounts
5,Understands work life balance
5,It is almost a cult.  Go in do your job leave.  There are opportunities to network but it definitely depends on your department and limitations.  The culture is like any other corporation.  You just have know someone that knows someone in order to get to the top.  If you're shy uyou will not survive the sharks.
5,"Fun and inviting. Meets people from different walks of life. Learn a lot of skills that can be applied anywhere in life, with or without Apple. Great experience"
5,"I'd recommend anyone with a strong personality and good charisma work to there. It's not for the faint of heart. The products sell themselves, be prepared for all types of customer interactions."
5,"Loved my team and we are all there dedicated to learn and assist while having fun, but there is no work life balance and hours are long with minimal breaks.You will work six 9 hour days in a row with one day off and then repeat."
5,Need to have more permanent staff for better quality work. Days are dragged on and work is very simple . Managers and leads are very understanding but temp agency on site seems to get in the way of work getting done . Agency needs to be walking on floor more to get rid of employees  that don’t work.
5,This is a wonderful job that can really pay the bills but understand that may come at a cost.
5,Too much of anything can be bad. This was my problem when working at Apple. My work life balance was awful due to the random scheduling and very very very demanding work. 
5,Working for Apple has been and honor for me. They are really oriented to make your working experience as an unforgettable one. 
5,Apple is really welcoming to making sure its employees follow their passions. In some cases those passions can become instrumental for the work place and you are encouraged to share and them among your team.
5,"Since 2012 Apple has changed, instead on focusing on the customer you have to meet deadlines on your assignments. If you work on the floor you will be micro manage by the managers."
5,This was one of the best positions I have ever held. I recommend Apple as an employer quite frequently. It is absolutely a company that I would go back to in the future if the right opportunity presented itself.
5,The benefits at Apple are great! One of the reasons why I work there til this day. I believe APPLE is a great company but the turn over rate is ridiculous
5,Very fun environment to work at 
5,"Apple has an incredible job culture and training program! They give you all of the tools you need to succeed in your position. A very positive work environment, geared towards bettering your own position as well as offering a ridiculous amount of ways to do so!"
5,Great place to work  great team and my manager is great and very knowledgeable  he is always available to help me with any issues and very understanding
5,"It is a retail job, without a doubt. That comes with retail hours, retail expectations, and retail customers. However, it is worth saying that Apple retail is far from your regular retail experience. One I would gladly take up again."
5,My advice would be to hold your own while you are there and really push yourself past comfort zones so that you can be successful. They reward hard work (well some stores do)
5,This was a fine place to work.  Loved the subsidized food and coffee/expressos.  Not a lot of cross over in departments.  People were very nice and helpful.
5,hostess had multiple jobs when short of staff but didnt get paid nothing more then a hostess even when other duties called
5,Hostess were working as servers when short of staff 
5,"It was great! As an Apple customer service agent I am tasked with going through a month long training course, graduating, from Apple in product and policy knowledge of all internal workings of the online and physical retail stores,  We were also tasked with creating a completely unique and delightful experience for each customer while at the same time, solving all of the customers current and future issues.  I definitely know the product and am excited to sell and talk about them with people each and every day."
5,Good place to work. Great Benefits. No guesswork with management. Always willing to help. Work from home equipment provided. Busy during or around product or software releases. Promoted quickly with more money provided for each product you learn about.
5,"Good work environment with good culture. Company has high standards, but is not stressful. People are expected mostly to manage their own workloads and to be self-starters."
5,"Great job, good people fun working experience, substantial pay,  just needed more hours. Overall it was an awesome learning experience with a lot of diversity"
5,I was lucky because Apple gave me lots of autonomy to do a better job than the person I replaced. It allowed me to develop better systems and automation.
5,Leadership at Apple is top notch. There isn’t a sense that being junior position doesn’t mean you don’t have a say. There is room for employees to grow if you take the Apple specialist course.
5,"Managing projects in a fast paced environment is usually an intense experience.  It is no different here.  However, the team and culture keeps you motivated."
5,"The job is great as far as pay and benefits but I work 11 hr shifts,  they do not have 8 hr shifts . They do offer advancements but it’s at their discretion."
5,Going through a third party call center company such as Convergys was not a good experience for me. They did really care for the employees. They were more concerned on getting their numbers up for the company tjam anything. I would work for Apple again just not through that company which has now been sold to Concentrix
5,Nice to work good people friendly people. good friendly working environment. a lot of diversity and different community people all working towards one common goal
5,Overall good.
5,Working for Apple is like reliving high school if you are in the popular crowd you advance if you aren’t you don’t advance simple as that. It doesn’t matter if you do an amazing job everyday and have amazing results. If you aren’t in the popular crowd you don’t get an opportunity to grow.
5,"It's Apple. Their reputation for having a fun, casual place to work isn't just talk. Open offices, relaxed environments, and fun among coworkers is the norm."
5,"Apple was a great place to work. The only reason that I could not continue to work there was because they needed me to work at night from home, and have a quite space with i could not do because of my kids"
5,This role is not for people who are afraid to interact. Not an easy job but worth all of the hard work. You'll meet a lot of nice individuals who share the same love for Apple just as you do.
5,"Typical call center, bad hours and hard metrics.  The facility is really nice and does have free coffee.  Their tier 2 agents were hard to work with and often push back.  The ding you on everything from not using bomgar enough to escalated calls and handle times."
5,"I worked as a contractor at Apple fresh out of college which was really great for me to get professional experience in a field that is directly related to my degree. Overall it was a pleasant experience. Work conditions were fine; it's just normal office work really. The most difficult part of the job was meeting the expectations of project managers in California. They had a difficult time in the beginning communicating their expectations so we had a difficult time meeting them, but after several meetings this was rectified. "
5,"I worked at Apple for 3 years, in AppleCare Training. It was competitive, political, and extremely siloed. A rough environment. I don't recommend it, even though it's Apple and it's cool."
5,I would have stayed at Apple but they only hire part-time to start. It is very difficult to get a full time position.
5,A typical day at work is sitting in front of a computer editing maps. It can get quite tedious but they allow you ample time for breaks.
5,"I believe Apple is a good company to work for. However, they do want fast turnover at Apple because as the company changes, they want the employees to change with it and it seems they don't help their longer employees the ability to change with it."
5,Apple has changed a lot since I was there. More corporate minded and has lost its way on the retail side. Services pushed over customer loyalty. Initially a great place to work.
5,Hardest part of the job is the stress surrounding performance metrics. Best part of the job is the health benefits and vacation/sick time.
5,The job is demanding and metrics are closely monitored. Schedules can be rough. The culture is great there though and Apple does have world-class benefits for their employees including on-site health services and gyms as well as a cafe. 
5,Apple is a great place culturally and socially to work.  They have a very hard hiring process and very few people get hired to work Apple retail.
5,"The work pace during busy times (back to school, holiday) are crazy especially in the retail world."
5,The best thing is you get to to work from home.
5,Very organized structure and good peer feedback.
5,"I work as a Genius on the retail side. I was able to progress to this role within 2 years, but it's all about the politics and opening positions. I love my job, great pay and benefits. You have to be great at problem solving and an amazing people person. We can teach you to troubleshoot, but not how to interact with people."
5,"Looking ahead, the U.S. Federal Open Market Committee will hold its regular meeting on Tuesday and Wednesday. The Federal Reserve is widely expected to cut rates by 25 basis-point,"
5,"Expected to work many hours to push product out the door, with benefits are comparable to other tech companies.  Also, the culture of debate can sometimes be off putting"
5,I am working with in this company and had a great time. You will learn so many new things and you work with different nationalities that is fantastic.
5,"I Really enjoyed my time with Mindlance (At Apple). This job was very repetitive, but also very rewarding. I helped create a better user experience for Apple music/TV/News users. "
5,I worked as a contractor for Apple via Apex Systems Inc. During my time on the Apple campus I was part of a small team designated for a new GIS coding project. Our team had plenty of autonomy for creative decision making and consensus building. I was impressed by the amount of trust Apples executives placed in our team.
5,"A great deal of micromanaging, as well as the never ending pressure to reach unattainable metrics. When I first starting working for Apple, it was my dream job. Sadly, things have changed. It seems that every week, there’s a new rule of some kind - but the “newer” rules don’t cancel out the older ones. The newer rules almost always conflict with the older rules and you have to follow both (if that makes any sense). Vendor sites are allowed to dump their work off on other groups, and nothing is EVER done about it. Only certain groups within Apple are held to the standard of “keeping the customer’s experience in mind” - so your entire shift is basically spent cleaning up everyone else’s mistakes/being yelled at and cussed  (by customers) for mistakes you didn’t make. Mistakes that can be easily avoided if the same standards were applied equally across the board. If you struggle with anxiety or PTSD, this job isn’t for you."
